cycle,entity_type,entity_id,entity_name,entity_subtype,party_label,party_score_dem,party_score_rep,lean_dem_amt,lean_rep_amt,mixed_amt,unknown_amt,lean_measure_total,coverage_total,coverage_ratio,classification_method,classification_source,scope
2024,company,oracle,oracle,tech_company,Mixed,0.46253856445499664,0.5374614355450034,1262209,1466664,311501.0,1809944.0,2728873,4850318,0.5626173376673447,employee_recipient_committee_lean,company_employee_giving,tech_companies
2024,company,khosla,khosla,tech_company,D,0.7544624921081329,0.24553750789186712,1643125,534750,0.0,3381904.0,2177875,5559779,0.3917197068444627,employee_recipient_committee_lean,company_employee_giving,tech_companies
2024,company,meta,meta,tech_company,D,0.8614221864639019,0.1385778135360981,1824425,293497,306403.0,1355714.0,2117922,3780039,0.5602910446162064,employee_recipient_committee_lean,company_employee_giving,tech_companies
2024,company,palantir,palantir,tech_company,Mixed,0.3163809864411879,0.683619013558812,557332,1204253,0.0,2405519.0,1761585,4167104,0.42273602962633045,employee_recipient_committee_lean,company_employee_giving,tech_companies
2024,company,kleiner,kleiner,tech_company,D,0.9859695667147101,0.014030433285289856,1159515,16500,35000.0,2215700.0,1176015,3426715,0.34319019819272983,employee_recipient_committee_lean,company_employee_giving,tech_companies
2024,company,benchmark,benchmark,tech_company,R,0.00428158916658369,0.9957184108334163,4300,1000000,0.0,8200.0,1004300,1012500,0.9919012345679011,employee_recipient_committee_lean,company_employee_giving,tech_companies
2024,company,ibm,ibm,tech_company,D,0.8448968321702897,0.15510316782971034,774157,142117,11166.0,399550.0,916274,1326990,0.690490508594639,employee_recipient_committee_lean,company_employee_giving,tech_companies
2024,company,anduril,anduril,tech_company,Mixed,0.32810896601156175,0.6718910339884383,294800,603682,180925.0,1113265.0,898482,2192672,0.40976580172501864,employee_recipient_committee_lean,company_employee_giving,tech_companies
2024,company,coinbase,coinbase,tech_company,Mixed,0.5927891733796914,0.4072108266203086,519671,356983,1009779.0,365578.0,876654,2252011,0.38927607369591,employee_recipient_committee_lean,company_employee_giving,tech_companies
2024,company,nvidia,nvidia,tech_company,D,0.9296302310741299,0.0703697689258701,812904,61534,1600.0,311441.0,874438,1187479,0.7363818644371817,employee_recipient_committee_lean,company_employee_giving,tech_companies
2024,company,accel,accel,tech_company,D,0.9983310665887095,0.0016689334112904852,633478,1059,17500.0,623482.0,634537,1275519,0.4974735774222101,employee_recipient_committee_lean,company_employee_giving,tech_companies
2024,company,salesforce,salesforce,tech_company,D,0.9417834905145104,0.05821650948548962,517284,31976,7060.0,246130.0,549260,802450,0.6844787837248427,employee_recipient_committee_lean,company_employee_giving,tech_companies
2024,company,qualcomm,qualcomm,tech_company,D,0.7249545616767628,0.27504543832323725,306729,116372,249725.0,228028.0,423101,900854,0.46966656084115743,employee_recipient_committee_lean,company_employee_giving,tech_companies
2024,company,amd,amd,tech_company,D,0.9140838591975854,0.08591614080241461,353734,33248,0.0,289791.0,386982,676773,0.5718047262523771,employee_recipient_committee_lean,company_employee_giving,tech_companies
2024,company,uber,uber,tech_company,D,0.9310951564630469,0.06890484353695314,329144,24358,500.0,251172.0,353502,605174,0.5841328279139554,employee_recipient_committee_lean,company_employee_giving,tech_companies
2024,company,stripe,stripe,tech_company,D,0.9433506550537949,0.056649344946205105,309336,18576,112248.0,359852.0,327912,800012,0.40988385174222386,employee_recipient_committee_lean,company_employee_giving,tech_companies
2024,company,tesla,tesla,tech_company,D,0.8902799644745872,0.10972003552541276,176425,21743,218.0,96531.0,198168,294917,0.6719449879118532,employee_recipient_committee_lean,company_employee_giving,tech_companies
2024,company,openai,openai,tech_company,D,0.9787834198617397,0.021216580138260333,176274,3821,0.0,305987.0,180095,486082,0.37050333071374797,employee_recipient_committee_lean,company_employee_giving,tech_companies
2024,company,union_square_ventures,union_square_ventures,tech_company,D,0.9352306182531894,0.06476938174681057,95300,6600,1047540.0,287200.0,101900,1436640,0.07092939080075732,employee_recipient_committee_lean,company_employee_giving,tech_companies
2024,company,anthropic,anthropic,tech_company,D,1.0,0.0,63015,0,10000.0,10130.0,63015,83145,0.7578928378134584,employee_recipient_committee_lean,company_employee_giving,tech_companies
2024,company,shopify,shopify,tech_company,D,0.9155739691914406,0.08442603080855937,41546,3831,0.0,40971.0,45377,86348,0.5255130402557094,employee_recipient_committee_lean,company_employee_giving,tech_companies
2024,company,zoom,zoom,tech_company,D,0.9841014882318233,0.015898511768176693,30021,485,275.0,34862.0,30506,65643,0.46472586566732166,employee_recipient_committee_lean,company_employee_giving,tech_companies
2024,company,coreweave,coreweave,tech_company,D,1.0,0.0,13250,0,0.0,141.0,13250,13391,0.9894705399148682,employee_recipient_committee_lean,company_employee_giving,tech_companies
2024,company,ebay,ebay,tech_company,D,0.8245614035087719,0.17543859649122806,2350,500,134758.0,0.0,2850,137608,0.020711005174117784,employee_recipient_committee_lean,company_employee_giving,tech_companies
2024,company,other,other,tech_company,R,0.2776400594942985,0.7223599405057015,560,1457,0.0,1000.0,2017,3017,0.6685449121644017,employee_recipient_committee_lean,company_employee_giving,tech_companies
2024,company,groq,groq,tech_company,D,1.0,0.0,1000,0,0.0,25.0,1000,1025,0.975609756097561,employee_recipient_committee_lean,company_employee_giving,tech_companies
2024,company,dell,dell,tech_company,R,0.0,1.0,0,10,0.0,218.0,10,228,0.043859649122807015,employee_recipient_committee_lean,company_employee_giving,tech_companies
